id,nom,url,website,rating,nbAvis,latitude,longitude,typeR,adresse,priceRange,activiteType,activiteSubType,activiteCategory,restaurantType,restaurantCategory,restaurantCuisine,restaurantDietaryRestrictions,hotelType,hotelpriceRange
209761,Île Saint-Louis,https://www.tripadvisor.fr/Attraction_Review-g187147-d209761-Reviews-Ile_Saint_Louis-Paris_Ile_de_France.html,http://www.tripsavvy.com/paris-neighborhoods-ile-saint-louis-1517738,4.128471851348877,4780,48.851875,2.356904,A,"44 rue Saint Louis en L Ile, 75004 Paris France",,attraction,"Îles, Quartiers, Sites et monuments","Sites touristiques, Autre, Espaces verts et parcs",,,,,,
212432,Les Scandaleuses,https://www.tripadvisor.fr/Attraction_Review-g187147-d212432-Reviews-Les_Scandaleuses-Paris_Ile_de_France.html,,,0,48.85719,2.359,A,"26 rue des Ecouffes, 75004 Paris France",,,Clubs et bars gays,Vie nocturne,,,,,,
219989,Les Tournelles,,,4.577897071838379,533,48.85698,2.364526,H,,€€€,,,,,,,,hotel,200€ - 400€
219994,Hotel de Lutece,,,4.567984580993652,586,48.852512,2.354681,H,,€€€,,,,,,,,hotel,200€ - 400€
219996,Hôtel Saint-Louis en l'Isle,,,4.2520432472229,654,48.85266,2.354191,H,,€€€,,,,,,,,hotel,200€ - 400€
230461,Hotel Paris Rivoli,,,3.849924325942993,477,48.855988,2.357207,H,,€€€€,,,,,,,,hotel,> 400€
233509,Hotel Pointe Rivoli,,,3.1185455322265625,289,48.855377,2.360289,H,,€€€,,,,,,,,hotel,200€ - 400€
234615,Hôtel De Neuve Le Marais by HappyCulture Collection,,,4.247146129608154,430,48.85391,2.363241,H,,€€€,,,,,,,,hotel,200€ - 400€
235549,Hotel Duo,,,4.207158088684082,851,48.85807,2.352898,H,,€€€,,,,,,,,hotel,200€ - 400€
235552,Hôtel de la Bretonnerie,,,4.340860843658447,782,48.858276,2.35607,H,,€€€,,,,,,,,hotel,100€ - 200€
235555,Castex Hotel,,,3.93274188041687,786,48.852673,2.365902,H,,€€€,,,,,,,,hotel,100€ - 200€
235561,Hotel Charles V,,,3.3007287979125977,35,48.853554,2.361842,H,,€€€,,,,,,,,boutique_hotel,200€ - 400€
235629,Hôtel du Vieux Marais,,,3.1921586990356445,202,48.859055,2.355531,H,,€€,,,,,,,,hotel,100€ - 200€
236512,Hôtel Saint-Louis Marais,,,3.5132222175598145,326,48.852093,2.363263,H,,€€€,,,,,,,,hotel,200€ - 400€
239641,Hotel de la Herse d'Or,,,2.9724555015563965,223,48.853752,2.366166,H,,€€,,,,,,,,hotel,100€ - 200€
239650,Auberge de Jeunesse MIJE  Fourcy,,,4.1351728439331055,969,48.85476,2.359256,H,,€€,,,,,,,,hostel,100€ - 200€
242971,Hotel Beaubourg,,,4.182730674743652,858,48.86021,2.353253,H,,€€,,,,,,,,hotel,100€ - 200€
244951,Galerie des enfants,https://www.tripadvisor.fr/Attraction_Review-g187147-d244951-Reviews-Galerie_des_enfants_du_Centre_Pompidou-Paris_Ile_de_France.html,http://www.centrepompidou.fr/fr/lib/Jeune-public,2.7788212299346924,10,48.856857,2.350672,A,"4th Centre Pompidou, 75004 Paris France",,attraction,Musées d'art,Musées,,,,,,
244988,Concerts du Dimanche matin,https://www.tripadvisor.fr/Attraction_Review-g187147-d244988-Reviews-Concerts_du_Dimanche_Matin-Paris_Ile_de_France.html,,2.7514395713806152,2,48.8573,2.34698,A,"Châtelet Théâtre Musical de Paris, 1 pl du Châtelet, 1st, Paris France",,attraction,Concerts,Concerts et spectacles,,,,,,
244994,Duc des Lombards,https://www.tripadvisor.fr/Attraction_Review-g187147-d244994-Reviews-Duc_des_Lombards-Paris_Ile_de_France.html,http://www.ducdeslombards.com/,3.5851778984069824,282,48.859592,2.348654,A,"42 rue des Lombards, 75001 Paris France",,attraction,Clubs et bars de jazz,"Vie nocturne, Concerts et spectacles",,,,,,
245052,Ircam,https://www.tripadvisor.fr/Attraction_Review-g187147-d245052-Reviews-Ircam-Paris_Ile_de_France.html,http://www.ircam.fr,2.7864930629730225,3,48.85946,2.35174,A,"1 Place Igor Stravinsky, 75004 Paris France",,attraction,Spectacles,Concerts et spectacles,,,,,,
245090,Le Latina,https://www.tripadvisor.fr/Attraction_Review-g187147-d245090-Reviews-Le_Latina-Paris_Ile_de_France.html,,2.7768373489379883,3,48.85869,2.35359,A,"20 rue du Temple 4th, 75004 Paris France",,attraction,Salles de cinéma,Jeux et divertissements,,,,,,
245098,Le Point Virgule,https://www.tripadvisor.fr/Attraction_Review-g187147-d245098-Reviews-Le_Point_Virgule-Paris_Ile_de_France.html,http://Www.lepointvirgule.com,3.582471370697021,110,48.85783,2.35693,A,"7 rue Ste Croix de la Bretonnerie 4th, 75004 Paris France",,attraction,Comedy Clubs,"Vie nocturne, Jeux et divertissements, Concerts et spectacles",,,,,,
245104,Les Blancs Manteaux,https://www.tripadvisor.fr/Attraction_Review-g187147-d245104-Reviews-Les_Blancs_Manteaux-Paris_Ile_de_France.html,http://www.blancsmanteaux.fr,3.040061712265014,41,48.85885,2.357531,A,"15 rue des Blancs Manteaux, 75004 Paris France",,attraction,Théâtres,Concerts et spectacles,,,,,,
245114,Musée de la Magie - Musée des Automates,https://www.tripadvisor.fr/Attraction_Review-g187147-d245114-Reviews-Museum_of_Magic_Museum_of_Automates-Paris_Ile_de_France.html,http://www.museedelamagie.com/,2.8143317699432373,7,48.85312,2.36121,A,"11 rue Saint Paul, 75004 Paris France",,attraction,"Spectacles, Musées spécialisés","Musées, Concerts et spectacles",,,,,,
246227,Quartier juif,https://www.tripadvisor.fr/Attraction_Review-g187147-d246227-Reviews-Jewish_quarter-Paris_Ile_de_France.html,,3.2644705772399902,66,48.85886,2.35896,A,"71 rue du Temple Musée d'art et d'histoire du Judaïsme, 75003 Paris France",,attraction,Quartiers,"Sites touristiques, Autre",,,,,,
260562,Hôtel Le Compostelle,,,3.632614135742188,239,48.85659,2.357028,H,,€€,,,,,,,,hotel,100€ - 200€
267705,Le Cox,https://www.tripadvisor.fr/Attraction_Review-g187147-d267705-Reviews-Le_Cox-Paris_Ile_de_France.html,http://cox.fr,2.7537314891815186,65,48.858173,2.354966,A,"15 rue des Archives, 75004 Paris France",,attraction,Clubs et bars gays,Vie nocturne,,,,,,
292257,Le Marais ,https://www.tripadvisor.fr/Attraction_Review-g187147-d292257-Reviews-Le_Marais-Paris_Ile_de_France.html,,4.8035173416137695,12747,48.85879,2.358595,A,"3e Arrondissement 3e Arrondissement, 75003 Paris France",,attraction,Quartiers,"Sites touristiques, Autre",,,,,,
302993,Hotel le Notre Dame,,,4.33843994140625,1216,48.85327,2.346632,H,,€€€,,,,,,,,hotel,200€ - 400€
308526,MIJE Maubuisson Hostel,,,3.681192636489868,286,48.85534,2.35532,H,,,,,,,,,,hostel,
308527,MIJE Marais,,,3.928821563720703,456,48.85403,2.359754,H,,,,,,,,,,hostel,
310851,Office de Tourisme et des Congrès de Paris,https://www.tripadvisor.fr/Attraction_Review-g187147-d310851-Reviews-Office_du_Tourisme_et_des_Congres_de_Paris-Paris_Ile_de_France.html,http://www.parisinfo.com,3.441564083099365,2443,48.85691,2.352793,A,"29 rue de Rivoli Hôtel de Ville, 75004 Paris France",,attraction,Offices de tourisme,Ressources touristiques,,,,,,
314440,Centre Pompidou,https://www.tripadvisor.fr/Attraction_Review-g187147-d314440-Reviews-Centre_Pompidou-Paris_Ile_de_France.html,http://www.centrepompidou.fr,3.7492716312408447,6064,48.860622,2.352234,A,"Place Georges Pompidou, 75004 Paris France",,attraction,"Bâtiments architecturaux, Musées d'art","Sites touristiques, Musées",,,,,,
316641,Hotel Bastille Speria,,,3.429335832595825,37,48.85393,2.367498,H,,€€€,,,,,,,,hotel,200€ - 400€
325241,Mariage Frères,https://www.tripadvisor.fr/Attraction_Review-g187147-d325241-Reviews-Mariage_Freres-Paris_Ile_de_France.html,http://www.mariagefreres.com/,3.622863531112671,197,48.857845,2.356628,A,"30 rue du Bourg Tibourg 4e, 75004 Paris France",,attraction,Boutiques de cadeaux ou spécialisées,Shopping,,,,,,
487589,Paris Plage,https://www.tripadvisor.fr/Attraction_Review-g187147-d487589-Reviews-Paris_Plage-Paris_Ile_de_France.html,,3.141773462295532,252,48.856853,2.347877,A,Paris France,,attraction,Plages,"Espaces verts et parcs, Activités de plein air",,,,,,
523181,Le BHV Marais,https://www.tripadvisor.fr/Attraction_Review-g187147-d523181-Reviews-Le_BHV_Marais-Paris_Ile_de_France.html,http://www.bhv.fr/en/,3.252180814743042,487,48.857185,2.353231,A,"52 Rue de Rivoli, 75004 Paris France",,attraction,Centres commerciaux,Shopping,,,,,,
523182,Blasphème,https://www.tripadvisor.fr/Attraction_Review-g187147-d523182-Reviews-Blaspheme-Paris_Ile_de_France.html,,,0,48.8519,2.35622,A,"37 Rue St. Louis en L'Ile, Paris France",,,Boutiques de cadeaux ou spécialisées,Shopping,,,,,,
531809,Quartier de l'Ancien Cloître,https://www.tripadvisor.fr/Attraction_Review-g187147-d531809-Reviews-Quartier_de_l_Ancien_Cloitre-Paris_Ile_de_France.html,http://www.parisrues.com/rues04/paris-avant-04-rue-du-cloitre-notre-dame.html,3.0477120876312256,28,48.85312,2.35072,A,"Rue du Cloître-Notre-Dame, 75004 Paris France",,attraction,Quartiers,"Sites touristiques, Autre",,,,,,
532207,Hôtel de Lauzun,https://www.tripadvisor.fr/Attraction_Review-g187147-d532207-Reviews-Hotel_de_Lauzun-Paris_Ile_de_France.html,,3.129920959472656,32,48.8517,2.35905,A,"17 quai D Anjou, 75004 Paris France",,attraction,"Sites historiques, Bâtiments architecturaux",Sites touristiques,,,,,,
532331,Maison européenne de la photographie,https://www.tripadvisor.fr/Attraction_Review-g187147-d532331-Reviews-La_Maison_Europeenne_de_la_Photographie-Paris_Ile_de_France.html,http://www.mep-fr.org/us/default_test_ok.htm,3.575134515762329,252,48.855076,2.359272,A,"82 rue Francois Miron, 75004 Paris France",,attraction,Musées spécialisés,Musées,,,,,,
546504,Izrael - Le Monde des Épices,https://www.tripadvisor.fr/Attraction_Review-g187147-d546504-Reviews-Izrael_Le_Monde_des_Epices-Paris_Ile_de_France.html,http://www.foodandwine.com/slideshows/worlds-best-spice-shops/5,3.0599350929260254,59,48.85572,2.35653,A,"30 rue Francois Miron, 75004 Paris France",,attraction,Boutiques de cadeaux ou spécialisées,Shopping,,,,,,
549934,Mémorial De La Shoah,https://www.tripadvisor.fr/Attraction_Review-g187147-d549934-Reviews-Memorial_De_La_Shoah-Paris_Ile_de_France.html,http://www.memorialdelashoah.org/,4.119303226470947,1169,48.85493,2.356014,A,"17 rue Geoffroy L Asnier, 75004 Paris France",,attraction,Musées d'histoire,Musées,,,,,,
565827,Pratic Hotel,,,2.9249908924102783,307,48.85527,2.362489,H,,€€,,,,,,,,hotel,100€ - 200€
568921,Hotel Emile,,,3.849072217941284,336,48.855354,2.361083,H,,€€,,,,,,,,hotel,100€ - 200€
587896,Grand Hotel du Loiret,,,3.666627883911133,297,48.8569,2.355193,H,,€€,,,,,,,,hotel,100€ - 200€
588215,3 Rooms,,,,0,48.85736,2.35534,H,,€€,,,,,,,,,100€ - 200€
596179,Hotel Andrea,,,3.5646471977233887,326,48.858105,2.350421,H,,€€,,,,,,,,hotel,100€ - 200€
606879,Chez Richard,https://www.tripadvisor.fr/Attraction_Review-g187147-d606879-Reviews-Chez_Richard-Paris_Ile_de_France.html,http://aubergechezrichard.blogspot.com/,2.6228179931640625,2,48.85774,2.35767,A,"37 rue Vieille du Temple, 75004 Paris France",,attraction,Bars et clubs,Vie nocturne,,,,,,
622186,Vert d'Absinthe,https://www.tripadvisor.fr/Attraction_Review-g187147-d622186-Reviews-Vert_d_Absinthe-Paris_Ile_de_France.html,http://www.vertdabsinthe.com/,2.9226198196411133,26,48.85529,2.36239,A,"11 rue d Ormesson, 75004 Paris France",,attraction,Boutiques de cadeaux ou spécialisées,Shopping,,,,,,
630709,Cave a Bulles,https://www.tripadvisor.fr/Attraction_Review-g187147-d630709-Reviews-Cave_a_Bulles-Paris_Ile_de_France.html,http://www.caveabulles.fr/,3.2041232585906982,44,48.86103,2.35045,A,"45 rue Quincampoix, 75004 Paris France",,attraction,Boutiques de cadeaux ou spécialisées,Shopping,,,,,,
636096,Hotel Turenne Le Marais,,,4.18118143081665,663,48.855145,2.363376,H,,€€€,,,,,,,,hotel,200€ - 400€
641585,Hotel Caron,,,4.448271751403809,481,48.855015,2.362546,H,,€€€,,,,,,,,hotel,200€ - 400€
644822,Tumbleweed,https://www.tripadvisor.co.uk/Attraction_Review-g187147-d644822-Reviews-Tumbleweed-Paris_Ile_de_France.html,http://tumbleweedparis.blogspot.com/,,25,48.85581,2.36374,A,"19 rue de Turenne, 75004 Paris France",,,Boutiques de cadeaux ou spécialisées,Shopping,,,,,,
650183,Hotel Sansonnet,,,3.0081136226654053,2,48.85813,2.35273,H,,,,,,,,,,hotel,
652724,Bike About Tours,https://www.tripadvisor.fr/Attraction_Review-g187147-d652724-Reviews-Bike_About_Tours-Paris_Ile_de_France.html,http://www.bikeabouttours.com,4.434333324432373,3277,48.85551,2.35594,A,"17 rue du Pont Louis Philippe Le Peloton Café, 75004 Paris France",,attraction,Balades à vélo,"Visites guidées, Activités de plein air",,,,,,
695097,Au Bourguignon du Marais,https://www.tripadvisor.co.uk/Restaurant_Review-g187147-d695097-Reviews-Au_Bourguignon_du_Marais-Paris_Ile_de_France.html,http://www.facebook.com/AU-BOURGUIGNON-DU-MARAIS-58639818532,4.310409069061279,1170,48.855595,2.357685,R,"52 rue Francois Miron 75004 PARIS, 75004 Paris France",€€€,,,,Restaurants,sit_down,"Gastropub, French, European, Vegetarian Friendly, Gluten Free Options","Vegetarian Friendly, Gluten Free Options",,
695128,Auberge de la Reine Blanche,https://www.tripadvisor.co.uk/Restaurant_Review-g187147-d695128-Reviews-Auberge_de_la_Reine_Blanche-Paris_Ile_de_France.html,http://www.aubergedelareineblanche.fr/,4.179728031158447,578,48.851562,2.357411,R,"30, rue de St-Louis-en-l'Ile, 75004 Paris France",€€€,,,,Restaurants,sit_down,"French, European",,,
695171,Bistrot de L'Oulette,https://www.tripadvisor.co.uk/Restaurant_Review-g187147-d695171-Reviews-Bistrot_de_L_Oulette-Paris_Ile_de_France.html,http://www.l-oulette.com/,4.2000579833984375,799,48.85556,2.367353,R,"38 rue des Tournelles Bastille, 75004 Paris France",€€€,,,,Restaurants,sit_down,"French, European, Vegetarian Friendly",Vegetarian Friendly,,< 50€
695179,Bel Canto,https://www.tripadvisor.co.uk/Restaurant_Review-g187147-d695179-Reviews-Bel_Canto-Paris_Ile_de_France.html,http://www.lebelcanto.com/,4.480277061462402,731,48.85462,2.354553,R,"72 quai de l Hotel de Ville, 75004 Paris France",€€€€,,,,Restaurants,sit_down,"French, European, Vegetarian Friendly",Vegetarian Friendly,,
695185,Benoit,https://www.tripadvisor.co.uk/Restaurant_Review-g187147-d695185-Reviews-Benoit-Paris_Ile_de_France.html,http://www.benoit-paris.com/,3.933593988418579,1679,48.858433,2.349866,R,"20 rue Saint Martin, 75004 Paris France",€€€€,,,,Restaurants,sit_down,"French, European",,,100€ - 200€
695212,Brasserie Bofinger,https://www.tripadvisor.co.uk/Restaurant_Review-g187147-d695212-Reviews-Brasserie_Bofinger-Paris_Ile_de_France.html,https://www.bofingerparis.com/?utm_source=Listings&utm_medium=Yext&utm_campaign=BOF,3.732285737991333,3802,48.853775,2.367817,R,"5--7 Rue de la Bastille, 75004 Paris France",€€€,,,,Restaurants,sit_down,"French, Seafood, European, Vegetarian Friendly",Vegetarian Friendly,,< 50€
695214,Brasserie de l'Isle Saint Louis,https://www.tripadvisor.co.uk/Restaurant_Review-g187147-d695214-Reviews-Brasserie_de_l_Isle_Saint_Louis-Paris_Ile_de_France.html,http://www.labrasserie-isl.fr,3.19246506690979,494,48.85299,2.353521,R,"55 quai de Bourbon, 75004 Paris France",€€€,,,,Restaurants,sit_down,"French, Bar, European",,,50€ - 100€
695240,Cafe Beaubourg,https://www.tripadvisor.co.uk/Restaurant_Review-g187147-d695240-Reviews-Cafe_Beaubourg-Paris_Ile_de_France.html,http://cafebeaubourg.com/,3.1206958293914795,454,48.860207,2.350861,R,"43 rue Saint Merri Beaubourg, 75004 Paris France",€€€,,,,Restaurants,sit_down,"French, Bar, Cafe, European, Vegetarian Friendly",Vegetarian Friendly,,
714918,Camille,https://www.tripadvisor.co.uk/Restaurant_Review-g187147-d714918-Reviews-Camille-Paris_Ile_de_France.html,,4.1520609855651855,977,48.857777,2.360784,R,"24 rue des Francs Bourgeois Molto comodo per visitare i musei, 75003 Paris France",€€€,,,,Restaurants,sit_down,"French, European, Vegetarian Friendly",Vegetarian Friendly,,
714984,Chez Marianne,https://www.tripadvisor.co.uk/Restaurant_Review-g187147-d714984-Reviews-Chez_Marianne-Paris_Ile_de_France.html,http://www.facebook.com/pages/Chez-Marianne/108450692551432,3.0744216442108154,1575,48.857864,2.358577,R,"2 rue des Hospitalieres St Gervais, 75004 Paris France",€€€,,,,Restaurants,sit_down,"Lebanese, Mediterranean, Middle Eastern, Israeli, Vegetarian Friendly, Vegan Options, Kosher","Vegetarian Friendly, Vegan Options, Kosher",,< 50€
